index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.784058283181366,0.4787821296013135,partner-social_choice-star,0.4787821296013135,n/a,n/a
1,9.032951778215647,1.5,partner-social_feedback-informative,n/a,n/a,58
2,15.265952120872498,1.035878078384485,partner-social_feedback-partner,n/a,1.035878078384485,n/a
3,21.01535740759482,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,25.28355636528795,0.4189988630505468,partner-social_choice-pentagon,0.4189988630505468,n/a,n/a
1,29.533236472627323,1.5,partner-social_feedback-informative,n/a,n/a,59
2,32.765701801894465,2.82577469975422,partner-social_feedback-partner,n/a,2.82577469975422,n/a
3,37.51559200164138,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,41.78319414330417,1.4211623211604092,partner-non_social_choice-star,1.4211623211604092,n/a,n/a
1,46.033001512884766,1.5,partner-non_social_feedback-informative,n/a,n/a,51
2,52.265157097557676,2.175083588985217,partner-non_social_feedback-partner,n/a,2.175083588985217,n/a
3,57.01498476327197,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,61.28257081430638,3.0,partner-social_choice-na_lapse,0.0,n/a,n/a
1,0.0,1.5,partner-social_feedback-informative_lapse,n/a,n/a,0
2,0.0,3.0,partner-social_feedback-partner_lapse,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_lapse,n/a,n/a,n/a
0,79.53245132310713,0.3702965539359866,partner-non_social_choice-star,0.3702965539359866,n/a,n/a
1,86.78219689004709,1.5,partner-non_social_feedback-informative,n/a,n/a,50
2,91.01451447809177,1.1911903078826072,partner-non_social_feedback-partner,n/a,1.1911903078826072,n/a
3,96.76458057766104,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,102.53209586650064,3.0,partner-non_social_choice-na_lapse,0.3733987539271766,n/a,n/a
1,106.7820389093331,1.5,partner-non_social_feedback-informative_lapse,n/a,n/a,0
2,111.0141568273084,3.0,partner-non_social_feedback-partner_lapse,n/a,0.0,n/a
3,0.0,1.5,partner-non_social_feedback-affective_lapse,n/a,n/a,n/a
0,122.5316687334589,0.6295893488813817,partner-non_social_choice-star,0.6295893488813817,n/a,n/a
1,126.78097619647542,1.5,partner-non_social_feedback-informative,n/a,n/a,49
2,130.01394545496441,0.9772376121363777,partner-non_social_feedback-partner,n/a,0.9772376121363777,n/a
3,135.76378080029644,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,140.78146988620665,3.0,partner-non_social_choice-na_lapse,0.32362312676741567,n/a,n/a
1,148.03051989917003,1.5,partner-non_social_feedback-informative_lapse,n/a,n/a,0
