index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.81575378008165,0.54114690965298,partner-social_choice-star,0.54114690965298,n/a,n/a
1,9.796276217018658,1.5,partner-social_feedback-informative,n/a,n/a,49
2,13.282095540332193,1.2476216214040505,partner-social_feedback-partner,n/a,1.2476216214040505,n/a
3,18.29885344141303,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,22.298638413680692,0.4488736825437627,partner-non_social_choice-star,0.4488736825437627,n/a,n/a
1,26.28145484545621,1.5,partner-non_social_feedback-informative,n/a,n/a,55
2,32.78119502027948,1.2840706505062371,partner-non_social_feedback-partner,n/a,1.2840706505062371,n/a
3,37.78162178450384,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,42.548022677380686,0.6020655827269366,partner-social_choice-star,0.6020655827269366,n/a,n/a
1,47.53089688871705,1.5,partner-social_feedback-informative,n/a,n/a,60
2,54.03076542193185,1.3641556815409785,partner-social_feedback-partner,n/a,1.3641556815409785,n/a
3,59.03103932630529,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,63.04740630111746,0.47918271908429233,partner-social_choice-star,0.47918271908429233,n/a,n/a
1,68.0302088365429,1.5,partner-social_feedback-informative,n/a,n/a,55
2,74.53011284201966,1.2173809695336786,partner-social_feedback-partner,n/a,1.2173809695336786,n/a
3,82.53009711720233,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,87.29670279839593,0.6994552265086895,partner-social_choice-star,0.6994552265086895,n/a,n/a
1,91.2796197958628,1.5,partner-social_feedback-informative,n/a,n/a,55
2,97.77937825535719,1.5826271488604107,partner-social_feedback-partner,n/a,1.5826271488604107,n/a
3,103.77979734001929,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,108.54632439712714,0.6544511654833514,partner-social_choice-star,0.6544511654833514,n/a,n/a
1,112.52922091576238,1.5,partner-social_feedback-informative,n/a,n/a,58
2,116.02885723365398,1.8668254263711788,partner-social_feedback-partner,n/a,1.8668254263711788,n/a
3,121.04582394567842,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,126.54572868254218,0.6555661647280431,partner-social_choice-pentagon,0.6555661647280431,n/a,n/a
1,130.52847709534126,1.5,partner-social_feedback-informative,n/a,n/a,38
2,134.02835184534388,1.4177392759488612,partner-social_feedback-partner,n/a,1.4177392759488612,n/a
3,139.04534598437567,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,143.79513525354105,0.5028672192784143,partner-non_social_choice-star,0.5028672192784143,n/a,n/a
1,150.7782094991794,1.5,partner-non_social_feedback-informative,n/a,n/a,53
2,155.27778145502862,1.195979493375944,partner-non_social_feedback-partner,n/a,1.195979493375944,n/a
3,160.29485677799994,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,165.7948024725265,0.5156365022012324,partner-social_choice-star,0.5156365022012324,n/a,n/a
1,170.77735048533032,1.5,partner-social_feedback-informative,n/a,n/a,54
2,177.27734225722816,1.3099218842280607,partner-social_feedback-partner,n/a,1.3099218842280607,n/a
