index,onset,duration,trial_type,choice_RT,partner_RT,points
0,n/a,n/a,partner-social_choice-star_catch,1.2858373672218022,n/a,n/a
1,9.784389409410892,1.5,partner-social_feedback-informative_catch,n/a,n/a,54
2,0.0,0.0,partner-social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_catch,n/a,n/a,n/a
0,22.332337675682993,0.4793722237113798,partner-non_social_choice-star,0.4793722237113798,n/a,n/a
1,26.329945318062528,1.5,partner-non_social_feedback-informative,n/a,n/a,53
2,29.815555517361076,1.339323857276213,partner-non_social_feedback-partner,n/a,1.339323857276213,n/a
3,37.83185441359262,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,43.33167760146944,0.4542429607016629,partner-social_choice-star,0.4542429607016629,n/a,n/a
1,47.314797620514696,1.5,partner-social_feedback-informative,n/a,n/a,51
2,53.81471296279699,1.2390905822951481,partner-social_feedback-partner,n/a,1.2390905822951481,n/a
3,59.81455022981913,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-social_choice-star_catch,0.35279375953768977,n/a,n/a
1,69.31419093734564,1.5,partner-social_feedback-informative_catch,n/a,n/a,48
2,0.0,0.0,partner-social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_catch,n/a,n/a,n/a
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-non_social_feedback-informative,n/a,n/a,30
2,80.06374598150103,1.5322428882946042,partner-non_social_feedback-partner,n/a,1.5322428882946042,n/a
3,85.08044750471834,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,99.57985526638652,0.4936799265398122,partner-non_social_choice-star,0.4936799265398122,n/a,n/a
1,104.56296760589805,1.5,partner-non_social_feedback-informative,n/a,n/a,45
2,108.06297656535412,1.376335187514087,partner-non_social_feedback-partner,n/a,1.376335187514087,n/a
3,116.06270119921408,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
