index,onset,duration,trial_type,choice_RT,partner_RT,points
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-non_social_feedback-informative,n/a,n/a,31
2,4.049285599614905,1.7712357256141331,partner-non_social_feedback-partner,n/a,1.7712357256141331,n/a
3,10.049735036830953,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,27.29907651440044,0.3959724720621125,partner-social_choice-pentagon,0.3959724720621125,n/a,n/a
1,34.29708385094227,1.5,partner-social_feedback-informative,n/a,n/a,33
2,40.78155961662196,0.9922026848480527,partner-social_feedback-partner,n/a,0.9922026848480527,n/a
3,46.79851316368331,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-social_choice-star_catch,0.3803240848246787,n/a,n/a
1,56.28462577312166,1.5,partner-social_feedback-informative_catch,n/a,n/a,51
2,0.0,0.0,partner-social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_catch,n/a,n/a,n/a
0,70.047812952203,0.8323237147433247,partner-social_choice-star,0.8323237147433247,n/a,n/a
1,75.03060780806663,1.5,partner-social_feedback-informative,n/a,n/a,48
2,78.53053887485657,1.184490137431112,partner-social_feedback-partner,n/a,1.184490137431112,n/a
3,84.5309224872567,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,88.547307015353,0.442472219184765,partner-non_social_choice-star,0.442472219184765,n/a,n/a
1,93.53008541501276,1.5,partner-non_social_feedback-informative,n/a,n/a,45
2,100.02994882851954,1.0665583970339867,partner-non_social_feedback-partner,n/a,1.0665583970339867,n/a
3,105.03027392997228,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-non_social_choice-star_catch,0.3806137140154533,n/a,n/a
1,113.02970052268574,1.5,partner-non_social_feedback-informative_catch,n/a,n/a,45
2,0.0,0.0,partner-non_social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-non_social_feedback-affective_catch,n/a,n/a,n/a
0,127.7963614235864,0.5165777970701129,partner-non_social_choice-pentagon,0.5165777970701129,n/a,n/a
1,132.77925172543337,1.5,partner-non_social_feedback-informative,n/a,n/a,36
2,136.27881307617326,0.7919102032487899,partner-non_social_feedback-partner,n/a,0.7919102032487899,n/a
3,142.2960529611846,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,146.29571944878307,0.2687173778608667,partner-non_social_choice-star,0.2687173778608667,n/a,n/a
1,153.2786196243528,1.5,partner-non_social_feedback-informative,n/a,n/a,49
2,156.77833566340996,1.1269395007770981,partner-non_social_feedback-partner,n/a,1.1269395007770981,n/a
3,161.795891873232,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
