index,onset,duration,trial_type,choice_RT,partner_RT,points
0,n/a,n/a,partner-non_social_choice-star_catch,0.9194973470771401,n/a,n/a
1,12.032768324806057,1.5,partner-non_social_feedback-informative_catch,n/a,n/a,67
2,0.0,0.0,partner-non_social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-non_social_feedback-affective_catch,n/a,n/a,n/a
0,n/a,n/a,partner-non_social_choice-star_catch,0.5433608176322196,n/a,n/a
1,28.78224273193473,1.5,partner-non_social_feedback-informative_catch,n/a,n/a,64
2,0.0,0.0,partner-non_social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-non_social_feedback-affective_catch,n/a,n/a,n/a
0,40.78189239763606,1.1525815578615948,partner-social_choice-star,1.1525815578615948,n/a,n/a
1,46.031755354026245,1.5,partner-social_feedback-informative,n/a,n/a,63
2,52.26488308232774,1.334588636954777,partner-social_feedback-partner,n/a,1.334588636954777,n/a
3,60.01462554273485,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,65.03120827666635,0.5918360406226384,partner-non_social_choice-star,0.5918360406226384,n/a,n/a
1,70.28111731042736,1.5,partner-non_social_feedback-informative,n/a,n/a,64
2,73.51426698033447,1.4386953375183111,partner-non_social_feedback-partner,n/a,1.4386953375183111,n/a
3,78.2641019611774,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-non_social_feedback-informative,n/a,n/a,65
2,81.764058626507,1.414638561420361,partner-non_social_feedback-partner,n/a,1.414638561420361,n/a
3,89.51379852706032,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,103.78012646409934,0.7120957853467189,partner-social_choice-star,0.7120957853467189,n/a,n/a
1,108.0301093679318,1.5,partner-social_feedback-informative,n/a,n/a,64
2,111.26316395754884,1.9158718624871653,partner-social_feedback-partner,n/a,1.9158718624871653,n/a
3,116.0130391646685,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,120.27969878564181,0.7282177455658712,partner-social_choice-star,0.7282177455658712,n/a,n/a
1,125.52957673546234,1.5,partner-social_feedback-informative,n/a,n/a,66
2,129.76265070683075,1.298172520260323,partner-social_feedback-partner,n/a,1.298172520260323,n/a
3,134.5125259139504,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,138.77917712397493,0.7053289942587071,partner-non_social_choice-star,0.7053289942587071,n/a,n/a
1,143.02903642343063,1.5,partner-non_social_feedback-informative,n/a,n/a,66
2,147.26215939771782,1.3411060251282834,partner-non_social_feedback-partner,n/a,1.3411060251282834,n/a
3,153.0119914530137,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,158.02858698621458,0.9904309002167793,partner-social_choice-star,0.9904309002167793,n/a,n/a
1,162.27854026888008,1.5,partner-social_feedback-informative,n/a,n/a,66
2,168.51156194608893,1.6873782012344236,partner-social_feedback-partner,n/a,1.6873782012344236,n/a
3,173.26141704007023,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,177.5280400917013,0.5805002759157105,partner-social_choice-star,0.5805002759157105,n/a,n/a
1,184.77787415831108,1.5,partner-social_feedback-informative,n/a,n/a,67
2,188.01100225230584,1.3814610256749802,partner-social_feedback-partner,n/a,1.3814610256749802,n/a
3,193.76086356307542,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,198.02750197383057,0.4096475775922954,partner-social_choice-star,0.4096475775922954,n/a,n/a
1,203.2773572506585,1.5,partner-social_feedback-informative,n/a,n/a,66
2,206.51061333735106,1.332387528244908,partner-social_feedback-partner,n/a,1.332387528244908,n/a
3,211.2604121145455,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,216.276954987894,0.5447508183301579,partner-non_social_choice-star,0.5447508183301579,n/a,n/a
1,221.54360656361177,1.5,partner-non_social_feedback-informative,n/a,n/a,67
2,225.75994859813272,1.2376498931625974,partner-non_social_feedback-partner,n/a,1.2376498931625974,n/a
3,231.5264555421022,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,235.7764037050597,0.359833916675143,partner-non_social_choice-star,0.359833916675143,n/a,n/a
1,243.02625934758134,1.5,partner-non_social_feedback-informative,n/a,n/a,62
2,247.27603892587103,1.2481127476703477,partner-non_social_feedback-partner,n/a,1.2481127476703477,n/a
3,252.0258735410207,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,256.2924995181993,0.6262744872888106,partner-social_choice-star,0.6262744872888106,n/a,n/a
1,263.54231383736396,1.5,partner-social_feedback-informative,n/a,n/a,59
2,266.77556590142876,1.4040645361124007,partner-social_feedback-partner,n/a,1.4040645361124007,n/a
3,272.52533908008354,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,278.29187271967294,0.4105972834095155,partner-non_social_choice-star,0.4105972834095155,n/a,n/a
1,283.54178833591595,1.5,partner-non_social_feedback-informative,n/a,n/a,60
2,286.7748882715173,1.3253311079670311,partner-non_social_feedback-partner,n/a,1.3253311079670311,n/a
3,292.5247356859368,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,296.7913492295388,0.6027892900101506,partner-social_choice-star,0.6027892900101506,n/a,n/a
1,301.0413193341019,1.5,partner-social_feedback-informative,n/a,n/a,59
2,304.2743881857623,1.2625433758112194,partner-social_feedback-partner,n/a,1.2625433758112194,n/a
3,309.02432446368357,1.5,partner-social_feedback-affective,n/a,n/a,n/a
