index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.815819297053167,1.1073800493759336,partner-non_social_choice-star,1.1073800493759336,n/a,n/a
1,8.796054958071181,1.5,partner-non_social_feedback-informative,n/a,n/a,53
2,13.281722831896332,1.8184380372294981,partner-non_social_feedback-partner,n/a,1.8184380372294981,n/a
3,18.298672784007067,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,22.298625609384544,0.8603046017924498,partner-non_social_choice-star,0.8603046017924498,n/a,n/a
1,29.281290946384615,1.5,partner-non_social_feedback-informative,n/a,n/a,54
2,32.78118727191941,1.7035967176707345,partner-non_social_feedback-partner,n/a,1.7035967176707345,n/a
3,40.78150615775121,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-social_choice-star_catch,0.661532677935611,n/a,n/a
1,52.53445265185292,1.5,partner-social_feedback-informative_catch,n/a,n/a,57
2,0.0,0.0,partner-social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_catch,n/a,n/a,n/a
0,64.29738846401233,1.1638100420514093,partner-non_social_choice-star,1.1638100420514093,n/a,n/a
1,69.28041803299311,1.5,partner-non_social_feedback-informative,n/a,n/a,56
2,73.78021306107985,1.3279060574059258,partner-non_social_feedback-partner,n/a,1.3279060574059258,n/a
3,81.78049501174064,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,85.79711474148462,0.9916394864030735,partner-non_social_choice-pentagon,0.9916394864030735,n/a,n/a
1,92.7798363954771,1.5,partner-non_social_feedback-informative,n/a,n/a,68
2,97.2795626729494,1.7409952236594108,partner-non_social_feedback-partner,n/a,1.7409952236594108,n/a
3,105.28029223399608,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,110.7962421937882,0.74508917649473,partner-social_choice-pentagon,0.74508917649473,n/a,n/a
1,114.77917009962584,1.5,partner-social_feedback-informative,n/a,n/a,71
2,118.27916369996638,1.2460368744650623,partner-social_feedback-partner,n/a,1.2460368744650623,n/a
3,126.29598895016716,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,131.7958512660898,0.5240665549827099,partner-social_choice-pentagon,0.5240665549827099,n/a,n/a
1,135.77864898459302,1.5,partner-social_feedback-informative,n/a,n/a,72
2,140.27851898010522,1.3472608182564727,partner-social_feedback-partner,n/a,1.3472608182564727,n/a
3,146.2955621843812,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,150.29535117850537,3.0,partner-social_choice-na_lapse,0.5623105472586758,n/a,n/a
1,155.27817412994773,1.5,partner-social_feedback-informative_lapse,n/a,n/a,0
2,158.7780470510188,3.0,partner-social_feedback-partner_lapse,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_lapse,n/a,n/a,n/a
0,169.2949708559554,0.47441837162841693,partner-non_social_choice-pentagon,0.47441837162841693,n/a,n/a
1,173.2777469984685,1.5,partner-non_social_feedback-informative,n/a,n/a,71
2,179.77763930136098,1.1545908771586255,partner-non_social_feedback-partner,n/a,1.1545908771586255,n/a
3,185.79455853511354,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,190.544463911594,0.565421146884546,partner-social_choice-star,0.565421146884546,n/a,n/a
1,194.52717605752514,1.5,partner-social_feedback-informative,n/a,n/a,64
2,198.02717880023556,1.6235578370033181,partner-social_feedback-partner,n/a,1.6235578370033181,n/a
3,203.04428746387384,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,207.04418982337302,0.5425538878662337,partner-non_social_choice-pentagon,0.5425538878662337,n/a,n/a
1,211.02762677631654,1.5,partner-non_social_feedback-informative,n/a,n/a,66
2,217.52671491643196,0.8416834246290819,partner-non_social_feedback-partner,n/a,0.8416834246290819,n/a
3,225.5436348815747,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,230.31001115003346,0.8171453062532237,partner-social_choice-pentagon,0.8171453062532237,n/a,n/a
1,234.29290285208845,1.5,partner-social_feedback-informative,n/a,n/a,62
2,237.7928814589468,1.234262965981543,partner-social_feedback-partner,n/a,1.234262965981543,n/a
3,245.79313049707707,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,249.80979557297178,0.49100080050629913,partner-non_social_choice-star,0.49100080050629913,n/a,n/a
1,254.79244993913017,1.5,partner-non_social_feedback-informative,n/a,n/a,65
2,259.29217438812884,1.6146699915625504,partner-non_social_feedback-partner,n/a,1.6146699915625504,n/a
3,264.2924910797901,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,269.80916328673266,0.7742061589578952,partner-non_social_choice-star,0.7742061589578952,n/a,n/a
1,276.7919668563518,1.5,partner-non_social_feedback-informative,n/a,n/a,69
2,283.291616337925,1.3497369374745176,partner-non_social_feedback-partner,n/a,1.3497369374745176,n/a
3,288.29234443619134,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,292.30855714766767,1.0075592763769237,partner-non_social_choice-star,1.0075592763769237,n/a,n/a
1,296.2913716881303,1.5,partner-non_social_feedback-informative,n/a,n/a,66
2,299.79118170970287,1.2618747488140798,partner-non_social_feedback-partner,n/a,1.2618747488140798,n/a
3,304.79205535448455,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,310.3080590714053,1.5376619890648726,partner-non_social_choice-pentagon,1.5376619890648726,n/a,n/a
1,314.2909657669479,1.5,partner-non_social_feedback-informative,n/a,n/a,63
2,317.79081711202707,1.3987806273944443,partner-non_social_feedback-partner,n/a,1.3987806273944443,n/a
3,322.7911345350785,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,328.3077273862582,0.6267521807294543,partner-social_choice-star,0.6267521807294543,n/a,n/a
1,333.2904249043968,1.5,partner-social_feedback-informative,n/a,n/a,67
2,336.79028978018323,1.1300300857074035,partner-social_feedback-partner,n/a,1.1300300857074035,n/a
3,342.79073921904273,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,346.8075542297902,0.8806229683377751,partner-non_social_choice-star,0.8806229683377751,n/a,n/a
1,353.78995553517416,1.5,partner-non_social_feedback-informative,n/a,n/a,69
2,358.28978822982026,1.1603886018801859,partner-non_social_feedback-partner,n/a,1.1603886018801859,n/a
3,364.2900844425767,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-social_choice-star_catch,1.082160275967908,n/a,n/a
1,376.0394167753693,1.5,partner-social_feedback-informative_catch,n/a,n/a,67
2,0.0,0.0,partner-social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_catch,n/a,n/a,n/a
0,390.8059828394071,1.9232673656570114,partner-non_social_choice-star,1.9232673656570114,n/a,n/a
1,395.7888939232853,1.5,partner-non_social_feedback-informative,n/a,n/a,66
2,400.2887620903257,1.5494161500319024,partner-non_social_feedback-partner,n/a,1.5494161500319024,n/a
3,405.30537816312244,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,409.30572923009095,0.94819641173126,partner-social_choice-pentagon,0.94819641173126,n/a,n/a
1,413.288443570189,1.5,partner-social_feedback-informative,n/a,n/a,63
2,416.7883281934937,1.1416741725515749,partner-social_feedback-partner,n/a,1.1416741725515749,n/a
3,422.80551877275684,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,427.55523545074175,1.1713740724608215,partner-social_choice-pentagon,1.1713740724608215,n/a,n/a
1,431.53818639534984,1.5,partner-social_feedback-informative,n/a,n/a,62
2,435.0378717150088,1.6646644878564985,partner-social_feedback-partner,n/a,1.6646644878564985,n/a
3,440.0550063429746,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,444.05467100088026,0.736692824813872,partner-social_choice-star,0.736692824813872,n/a,n/a
1,451.0377210487677,1.5,partner-social_feedback-informative,n/a,n/a,69
2,454.5373880836887,0.7513133013053448,partner-social_feedback-partner,n/a,0.7513133013053448,n/a
