index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.816222539724208,1.6025124509012585,partner-non_social_choice-pentagon,1.6025124509012585,n/a,n/a
1,8.797326132612397,1.5,partner-non_social_feedback-informative,n/a,n/a,31
2,12.266231151772786,1.3503344802655874,partner-non_social_feedback-partner,n/a,1.3503344802655874,n/a
3,18.28255308660573,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-non_social_feedback-informative,n/a,n/a,33
2,23.032234294530554,1.374110682560513,partner-non_social_feedback-partner,n/a,1.374110682560513,n/a
3,31.048802340136717,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,46.048236980173215,1.1514100538262255,partner-social_choice-pentagon,1.1514100538262255,n/a,n/a
1,50.03131969862579,1.5,partner-social_feedback-informative,n/a,n/a,30
2,54.53117909001912,1.26333194492247,partner-social_feedback-partner,n/a,1.26333194492247,n/a
3,59.531134109892605,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,64.29764483326448,0.6025614536406465,partner-social_choice-star,0.6025614536406465,n/a,n/a
1,69.28078715952688,1.5,partner-social_feedback-informative,n/a,n/a,48
2,75.78066117860362,1.0353408487933393,partner-social_feedback-partner,n/a,1.0353408487933393,n/a
3,80.78046772749065,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,84.79697031421358,0.3078205812236092,partner-non_social_choice-star,0.3078205812236092,n/a,n/a
1,91.7800288969886,1.5,partner-non_social_feedback-informative,n/a,n/a,45
2,96.2798996248365,1.3524533002064345,partner-non_social_feedback-partner,n/a,1.3524533002064345,n/a
3,102.27976980414633,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,106.29624898657573,0.5939241722834367,partner-social_choice-pentagon,0.5939241722834367,n/a,n/a
1,113.27946627971562,1.5,partner-social_feedback-informative,n/a,n/a,32
2,116.77920682118133,1.0126511176829354,partner-social_feedback-partner,n/a,1.0126511176829354,n/a
3,121.77914538491109,1.5,partner-social_feedback-affective,n/a,n/a,n/a
