index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.783362485194175,0.661816231010107,partner-social_choice-star,0.661816231010107,n/a,n/a
1,11.765962792157097,1.5,partner-social_feedback-informative,n/a,n/a,71
2,18.265746484497868,1.5231994078694697,partner-social_feedback-partner,n/a,1.5231994078694697,n/a
3,23.282852525716862,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,27.282417716237433,1.1011540918716491,partner-non_social_choice-star,1.1011540918716491,n/a,n/a
1,31.265406023921514,1.5,partner-non_social_feedback-informative,n/a,n/a,73
2,35.76531112647854,1.360177302799002,partner-non_social_feedback-partner,n/a,1.360177302799002,n/a
3,40.78241460784329,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,44.782078535588425,0.42914342532594674,partner-social_choice-star,0.42914342532594674,n/a,n/a
1,48.76497907685098,1.5,partner-social_feedback-informative,n/a,n/a,76
2,53.26471998306124,1.5725621687961393,partner-social_feedback-partner,n/a,1.5725621687961393,n/a
3,58.28194524033597,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,63.78152268158601,0.417316168659454,partner-social_choice-star,0.417316168659454,n/a,n/a
1,70.76444260460039,1.5,partner-social_feedback-informative,n/a,n/a,78
2,74.26412719402379,1.5517732291204993,partner-social_feedback-partner,n/a,1.5517732291204993,n/a
3,80.28133745786772,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,85.78089295751306,0.5994457550486914,partner-non_social_choice-star,0.5994457550486914,n/a,n/a
1,89.7638103206732,1.5,partner-non_social_feedback-informative,n/a,n/a,74
2,94.26360205826904,1.5387073688320925,partner-non_social_feedback-partner,n/a,1.5387073688320925,n/a
3,100.28058156956376,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,104.28029559730749,0.4547851167162662,partner-non_social_choice-star,0.4547851167162662,n/a,n/a
1,108.26320820645333,1.5,partner-non_social_feedback-informative,n/a,n/a,71
2,111.76299116740711,1.8109547852996002,partner-non_social_feedback-partner,n/a,1.8109547852996002,n/a
3,117.780437669202,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,121.7798401261498,0.6618374412282719,partner-social_choice-star,0.6618374412282719,n/a,n/a
1,125.76274139879934,1.5,partner-social_feedback-informative,n/a,n/a,73
2,129.26264576996937,1.7088736606019665,partner-social_feedback-partner,n/a,1.7088736606019665,n/a
3,134.27968488929218,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,139.02930008838848,0.8429456458893583,partner-non_social_choice-star,0.8429456458893583,n/a,n/a
1,144.01214760410494,1.5,partner-non_social_feedback-informative,n/a,n/a,77
2,150.5120618489973,2.1188905885505847,partner-non_social_feedback-partner,n/a,2.1188905885505847,n/a
3,156.5289294581048,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,160.5287188186935,0.3600500414877388,partner-non_social_choice-star,0.3600500414877388,n/a,n/a
1,164.5117407701723,1.5,partner-non_social_feedback-informative,n/a,n/a,71
2,168.01142718806295,1.4352856120481192,partner-non_social_feedback-partner,n/a,1.4352856120481192,n/a
3,176.02836976432172,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,180.02828602052796,0.3693796120796833,partner-social_choice-star,0.3693796120796833,n/a,n/a
1,185.01181043476936,1.5,partner-social_feedback-informative,n/a,n/a,71
2,188.51093587894957,2.0152377135236748,partner-social_feedback-partner,n/a,2.0152377135236748,n/a
3,194.5278528566696,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,199.2945064437008,0.5004068339330843,partner-non_social_choice-star,0.5004068339330843,n/a,n/a
1,204.27729325430937,1.5,partner-non_social_feedback-informative,n/a,n/a,74
