index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.783027206393854,0.6623279738723795,partner-non_social_choice-pentagon,0.6623279738723795,n/a,n/a
1,9.03286255353305,1.5,partner-non_social_feedback-informative,n/a,n/a,35
2,12.265591556316394,1.4796516124642949,partner-non_social_feedback-partner,n/a,1.4796516124642949,n/a
3,18.015531674236627,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,22.282502255406143,0.5225688698765225,partner-social_choice-star,0.5225688698765225,n/a,n/a
1,26.532220581077127,1.5,partner-social_feedback-informative,n/a,n/a,24
2,29.764977010767325,1.8567386629056273,partner-social_feedback-partner,n/a,1.8567386629056273,n/a
3,34.51493577898418,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,40.28198516679731,1.0275914678186382,partner-non_social_choice-star,1.0275914678186382,n/a,n/a
1,44.53174225583007,1.5,partner-non_social_feedback-informative,n/a,n/a,20
2,47.76461278145052,1.188733685105035,partner-non_social_feedback-partner,n/a,1.188733685105035,n/a
3,52.514382486860086,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,57.53132097854814,0.5647664452644676,partner-social_choice-pentagon,0.5647664452644676,n/a,n/a
1,62.78099395840127,1.5,partner-social_feedback-informative,n/a,n/a,40
2,66.01388971677534,1.2579683391104481,partner-social_feedback-partner,n/a,1.2579683391104481,n/a
3,70.76395307292842,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,76.53064481388265,0.7572649303856451,partner-social_choice-pentagon,0.7572649303856451,n/a,n/a
1,80.78076137823518,1.5,partner-social_feedback-informative,n/a,n/a,39
2,85.0132621891571,1.2512677630365943,partner-social_feedback-partner,n/a,1.2512677630365943,n/a
3,89.76309479360498,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,94.02997102621612,0.8921329027434695,partner-non_social_choice-star,0.8921329027434695,n/a,n/a
1,101.27983709148975,1.5,partner-non_social_feedback-informative,n/a,n/a,25
2,104.51261363424419,1.4471719385446704,partner-non_social_feedback-partner,n/a,1.4471719385446704,n/a
3,110.26244952992147,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,114.5292496985785,0.45940616725056316,partner-non_social_choice-pentagon,0.45940616725056316,n/a,n/a
1,118.77921852332838,1.5,partner-non_social_feedback-informative,n/a,n/a,35
2,123.01223496009061,1.5872093342177322,partner-non_social_feedback-partner,n/a,1.5872093342177322,n/a
3,127.76198674658735,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,132.77888208660988,0.40122967620482086,partner-social_choice-pentagon,0.40122967620482086,n/a,n/a
1,138.02878545247586,1.5,partner-social_feedback-informative,n/a,n/a,33
2,141.26139523963957,1.646537023946621,partner-social_feedback-partner,n/a,1.646537023946621,n/a
3,149.0112241871666,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,153.27818379757355,0.5025446683739574,partner-social_choice-star,0.5025446683739574,n/a,n/a
1,157.5445188058984,1.5,partner-social_feedback-informative,n/a,n/a,35
2,160.76086699742336,1.3236067771513262,partner-social_feedback-partner,n/a,1.3236067771513262,n/a
3,168.5275349683916,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,172.77760691830917,0.7146234048059341,partner-non_social_choice-pentagon,0.7146234048059341,n/a,n/a
1,177.04417194695543,1.5,partner-non_social_feedback-informative,n/a,n/a,32
2,183.27684792438686,0.7511959045414187,partner-non_social_feedback-partner,n/a,0.7511959045414187,n/a
3,189.0265653358274,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,193.29340792476705,0.45439911122139165,partner-social_choice-pentagon,0.45439911122139165,n/a,n/a
1,197.5269922813368,1.5,partner-social_feedback-informative,n/a,n/a,32
2,200.77630798002338,1.1702271057556572,partner-social_feedback-partner,n/a,1.1702271057556572,n/a
3,206.52605354975458,1.5,partner-social_feedback-affective,n/a,n/a,n/a
