index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.815809182498242,1.433466566711104,partner-non_social_choice-star,1.433466566711104,n/a,n/a
1,9.796554094823705,1.5,partner-non_social_feedback-informative,n/a,n/a,53
2,13.281912197619477,1.3553568228776385,partner-non_social_feedback-partner,n/a,1.3553568228776385,n/a
3,19.298569417271665,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,24.798470315042778,0.2893828966375622,partner-non_social_choice-star,0.2893828966375622,n/a,n/a
1,29.78145508401758,1.5,partner-non_social_feedback-informative,n/a,n/a,54
2,34.281121208242894,1.5694871185387456,partner-non_social_feedback-partner,n/a,1.5694871185387456,n/a
3,40.28153334186618,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,45.047785924558184,0.608499387467873,partner-non_social_choice-star,0.608499387467873,n/a,n/a
1,49.0306021100364,1.5,partner-non_social_feedback-informative,n/a,n/a,57
2,52.530528606169355,2.3105721233841905,partner-non_social_feedback-partner,n/a,2.3105721233841905,n/a
3,60.53079556051284,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,65.29733118794684,0.6624680477593756,partner-social_choice-pentagon,0.6624680477593756,n/a,n/a
1,69.28004351721506,1.5,partner-social_feedback-informative,n/a,n/a,65
2,72.77974401638312,1.0737335210546917,partner-social_feedback-partner,n/a,1.0737335210546917,n/a
3,77.78008776581169,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,0.0,0.0,partner-social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-social_feedback-informative,n/a,n/a,62
2,81.04615092062681,1.2432030864310946,partner-social_feedback-partner,n/a,1.2432030864310946,n/a
3,87.04646651185772,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,104.29591377009024,1.5656484613557495,partner-social_choice-pentagon,1.5656484613557495,n/a,n/a
1,109.27849883893145,1.5,partner-social_feedback-informative,n/a,n/a,71
2,112.77831635918164,1.8760008045201175,partner-social_feedback-partner,n/a,1.8760008045201175,n/a
3,118.79545482803405,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,123.5449371925913,0.5481205317146305,partner-social_choice-pentagon,0.5481205317146305,n/a,n/a
1,130.52782285933722,1.5,partner-social_feedback-informative,n/a,n/a,72
2,135.0275431058128,1.3722232177140086,partner-social_feedback-partner,n/a,1.3722232177140086,n/a
3,140.04455760545625,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,145.54443363624728,0.7409756632719109,partner-social_choice-pentagon,0.7409756632719109,n/a,n/a
1,149.52708708928344,1.5,partner-social_feedback-informative,n/a,n/a,71
2,156.02722276060058,1.3528734161013745,partner-social_feedback-partner,n/a,1.3528734161013745,n/a
3,161.04368872392183,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,165.04382293247522,0.5269751878736315,partner-non_social_choice-star,0.5269751878736315,n/a,n/a
1,170.0264782139659,1.5,partner-non_social_feedback-informative,n/a,n/a,67
2,173.52623832074755,1.4404611362015203,partner-non_social_feedback-partner,n/a,1.4404611362015203,n/a
3,178.54322539357486,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,n/a,n/a,partner-non_social_choice-pentagon_catch,0.555516629792919,n/a,n/a
1,186.54594686511496,1.5,partner-non_social_feedback-informative_catch,n/a,n/a,68
2,0.0,0.0,partner-non_social_feedback-partner_catch,n/a,0.0,n/a
