index,onset,duration,trial_type,choice_RT,partner_RT,points
0,4.826141667437696,3.0,partner-social_choice-na_lapse,0.0,n/a,n/a
1,0.0,1.5,partner-social_feedback-informative_lapse,n/a,n/a,0
2,0.0,3.0,partner-social_feedback-partner_lapse,n/a,0.0,n/a
3,0.0,1.5,partner-social_feedback-affective_lapse,n/a,n/a,n/a
0,n/a,n/a,partner-non_social_choice-pentagon_catch,0.9988586708286675,n/a,n/a
1,32.29602992249875,1.5,partner-non_social_feedback-informative_catch,n/a,n/a,59
2,0.0,0.0,partner-non_social_feedback-partner_catch,n/a,0.0,n/a
3,0.0,1.5,partner-non_social_feedback-affective_catch,n/a,n/a,n/a
0,47.805669783959274,0.6508015451272513,partner-social_choice-pentagon,0.6508015451272513,n/a,n/a
1,51.81126306485476,1.5,partner-social_feedback-informative,n/a,n/a,58
2,58.29082756787193,1.1023839188510465,partner-social_feedback-partner,n/a,1.1023839188510465,n/a
3,64.30301430117288,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,68.31021443896589,1.4068240586775573,partner-non_social_choice-pentagon,1.4068240586775573,n/a,n/a
1,72.28332353884434,1.5,partner-non_social_feedback-informative,n/a,n/a,58
2,76.79165787478723,1.3432303382187456,partner-non_social_feedback-partner,n/a,1.3432303382187456,n/a
3,84.79064965802172,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,88.79776020092686,0.5617972515219662,partner-social_choice-star,0.5617972515219662,n/a,n/a
1,93.78957781060126,1.5,partner-social_feedback-informative,n/a,n/a,76
2,98.28191744763535,0.8836487865746676,partner-social_feedback-partner,n/a,0.8836487865746676,n/a
3,104.29344849262998,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,0.0,0.0,partner-non_social_choice-na,0.0,n/a,n/a
1,0.0,1.5,partner-non_social_feedback-informative,n/a,n/a,76
2,109.05148085722976,1.0825808886429513,partner-non_social_feedback-partner,n/a,1.0825808886429513,n/a
3,115.06340246279888,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,127.30223866542383,1.0013274671227919,partner-non_social_choice-star,1.0013274671227919,n/a,n/a
1,131.29250500360013,1.5,partner-non_social_feedback-informative,n/a,n/a,81
2,134.78201892755988,1.3734274725720752,partner-non_social_feedback-partner,n/a,1.3734274725720752,n/a
3,140.79420675794154,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,145.55309850208323,0.5901940771555019,partner-non_social_choice-star,0.5901940771555019,n/a,n/a
1,149.54281337457905,1.5,partner-non_social_feedback-informative,n/a,n/a,82
2,153.0325225788265,1.2925196313371998,partner-non_social_feedback-partner,n/a,1.2925196313371998,n/a
3,158.0429239968389,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,162.05026419521346,0.33456340410884877,partner-non_social_choice-star,0.33456340410884877,n/a,n/a
1,167.0418550749655,1.5,partner-non_social_feedback-informative,n/a,n/a,82
2,170.53177491862425,0.7522829326126157,partner-non_social_feedback-partner,n/a,0.7522829326126157,n/a
3,178.54739770732158,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,183.3063271178862,0.911171239235955,partner-social_choice-star,0.911171239235955,n/a,n/a
1,190.28506789646963,1.5,partner-social_feedback-informative,n/a,n/a,77
2,193.79120441494342,0.924169446241649,partner-social_feedback-partner,n/a,0.924169446241649,n/a
3,198.8030016847497,1.5,partner-social_feedback-affective,n/a,n/a,n/a
0,203.56060326249735,0.6954472265997538,partner-non_social_choice-star,0.6954472265997538,n/a,n/a
1,207.53406525652827,1.5,partner-non_social_feedback-informative,n/a,n/a,78
2,214.0455862449544,1.0724252166100996,partner-non_social_feedback-partner,n/a,1.0724252166100996,n/a
3,222.04469358730967,1.5,partner-non_social_feedback-affective,n/a,n/a,n/a
0,226.05222467765088,0.8082673043381874,partner-social_choice-pentagon,0.8082673043381874,n/a,n/a
1,230.04190005525652,1.5,partner-social_feedback-informative,n/a,n/a,55
2,234.53360338573566,1.2680024472201694,partner-social_feedback-partner,n/a,1.2680024472201694,n/a
